source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix
nasscom,eClerx Services Ltd,Mumbai,http://www.eclerx.com,eclerx.com,,,,,True,False,False
nasscom,Unitforce Technologies Consulting Pvt Ltd,Bengaluru,http://www.uftech.com,uftech.com,,,,,True,False,False
nasscom,Arrk Solutions Pvt Ltd,Navi Mumbai,http://www.arrkgroup.com,arrkgroup.com,,,,,True,False,False
nasscom,BNY Mellon International Operations (India) Pvt Ltd,Pune,http://www.bnymellon.com,bnymellon.com,,,,,True,False,False
nasscom,Lighthouse Asia Pacific Private Limited,Mumbai,https://www.lighthouseglobal.com/,lighthouseglobal.com,,,,,True,False,False
nasscom,Intellicus Technologies Private Limited,Indore,http://www.intellicus.com,intellicus.com,,,,,True,False,False
nasscom,Espire Infolabs Pvt Ltd,Gurugram,http://www.espire.com,espire.com,,,,,True,False,False
nasscom,eNoah iSolution India Pvt Ltd,Chennai,http://www.enoahisolution.com,enoahisolution.com,,,,,True,False,False
nasscom,PayPal India Private Limited,Chennai,https://www.paypal.com/in/home,paypal.com,,,,,True,False,False
nasscom,Allegis Services (India) Private Limited (Actalent),Bengaluru,http://www.easi.com,easi.com,,,,,True,False,False
nasscom,Tenth Planet Technologies Pvt Ltd,Chennai,http://www.tenth-planet.com,tenth-planet.com,,,,,True,False,False
nasscom,Navis Software India Private Limited,Chennai,http://www.navis.com,navis.com,,,,,True,False,False
nasscom,Vidyatech Solutions Private Limited,Noida,http://www.vidyatech.com,vidyatech.com,,,,,True,False,False
nasscom,Inteliment Technologies Pvt Ltd,Pune,http://www.inteliment.com,inteliment.com,,,,,True,False,False
nasscom,Maersk Global Service Centres (India) Pvt Ltd,Bengaluru,http://www.maerskline.com,maerskline.com,,,,,True,False,False
nasscom,GrayCell Technologies Exports,Chandigarh(CH),http://www.graycelltech.com,graycelltech.com,,,,,True,False,False
nasscom,DynPro India Pvt Ltd,Bengaluru,http://www.dynproindia.com,dynproindia.com,,,,,True,False,False
nasscom,GlobeOp Financial Services (India) Pvt Ltd,Mumbai,http://www.globeop.com,globeop.com,,,,,True,False,False
nasscom,Sun Knowledge Pvt Ltd,Kolkata,http://www.sunknowledge.com,sunknowledge.com,,,,,True,False,False
nasscom,SBL Knowledge Services Private Limited,Kollam,http://www.sblcorp.com,sblcorp.com,,,,,True,False,False
nasscom,Fifth Generation Technologies India Pvt Ltd,Chennai,http://www.fifthgentech.com,fifthgentech.com,,,,,True,False,False
nasscom,Mindcrest (India) Pvt Ltd,Pune,http://www.mindcrest.com,mindcrest.com,,,,,True,False,False
nasscom,Optum Global Solutions (India) Private Limited,Gurugram,http://www.uhgis.com,uhgis.com,,,,,True,False,False
nasscom,Marsh Mclennan (India) Private Limited,Gurugram,http://www.mercer.co.in,mercer.co.in,,,,,True,False,False
nasscom,Snap-on Business Solutions India Pvt Ltd,Noida,http://www.snaponbusinesssolutions.com,snaponbusinesssolutions.com,,,,,True,False,False
nasscom,Pegasystems Worldwide India Pvt Ltd,Hyderabad,http://www.pega.com,pega.com,,,,,True,False,False
nasscom,Metlife Global Operations Support Centre Pvt Ltd,Noida,http://www.metlife.com,metlife.com,,,,,True,False,False
nasscom,In4velocity Systems Pvt Ltd,Bengaluru,http://www.in4velocity.com,in4velocity.com,,,,,True,False,False
nasscom,SureSoft Systems Pvt Ltd,Pondicherry,http://www.ssofts.com,ssofts.com,,,,,True,False,False
nasscom,Mynd Solutions Pvt Ltd,Gurugram,https://www.m1xchange.com/,m1xchange.com,,,,,True,False,False
nasscom,Total IT Solutions Pvt Ltd,New Delhi,http://www.totalit.co.in,totalit.co.in,,,,,True,False,False
nasscom,Lazer Ken IT Services India Pvt Ltd,Gurugram,http://www.lazerken.com,lazerken.com,,,,,True,False,False
nasscom,Paytm Payments Services Limited,Gautam Buddha Nagar,https://www.paytmpayments.com/,paytmpayments.com,,,,,True,False,False
nasscom,Sharp Software Development India Pvt Ltd,Bengaluru,http://www.sharp.co.in,sharp.co.in,,,,,True,False,False
nasscom,FNF India Private Limited,Bengaluru,http://www.fnfindia.co.in,fnfindia.co.in,,,,,True,False,False
nasscom,Techies India Inc.,Ludhiana,http://www.techiesindiainc.com,techiesindiainc.com,,,,,True,False,False
nasscom,Equiniti India Pvt Ltd,Kancheepuram,http://www.equiniti-ics.com,equiniti-ics.com,,,,,True,False,False
nasscom,Vitae International Accounting Services Pvt Ltd,Coimbatore,http://www.aktbpo.com,aktbpo.com,,,,,True,False,False
nasscom,CES Limited,Hyderabad,http://www.cesltd.com,cesltd.com,,,,,True,False,False
nasscom,Integrated Information Services Pvt Ltd,Noida,http://www.iiservz.com,iiservz.com,,,,,True,False,False
nasscom,ToLuna India Pvt Ltd,Gurugram,https://www.toluna.com,toluna.com,,,,,True,False,False
nasscom,JMR Infotech India Pvt Ltd,Kozhikode,http://www.jmrinfotech.com,jmrinfotech.com,,,,,True,False,False
nasscom,ACN Infotech (India) Pvt Ltd,Visakhapatnam,http://www.acninfotech.com,acninfotech.com,,,,,True,False,False
nasscom,Digitide Solutions Limited,Hyderabad,https://digitide.com/,digitide.com,,,,,True,False,False
nasscom,Rigel Networks Pvt Ltd,Vadodara,http://www.rigelnetworks.com,rigelnetworks.com,,,,,True,False,False
nasscom,Dun & Bradstreet Technologies & Data Services Pvt Ltd,Chennai,http://www.dnbtechnology.com,dnbtechnology.com,,,,,True,False,False
nasscom,Crimson Interactive Pvt Ltd,Mumbai,http://www.crimsoni.com,crimsoni.com,,,,,True,False,False
nasscom,Corteva Agriscience Services India Private Limited,Hyderabad,http://www.dupont.com,dupont.com,,,,,True,False,False
nasscom,Posidex Technologies Pvt Ltd,Hyderabad,http://www.posidex.com,posidex.com,,,,,True,False,False
nasscom,Chella Software Pvt Ltd,Madurai,http://www.chelsoft.com,chelsoft.com,,,,,True,False,False
nasscom,Lexplosion Solutions Pvt Ltd,Kolkata,http://www.lexplosion.in,lexplosion.in,,,,,True,False,False
nasscom,Invesco (India) Private Limited,Hyderabad,http://www.invesco.com,invesco.com,,,,,True,False,False
nasscom,First American (India) Pvt Ltd,Bengaluru,http://www.firstam.co.in,firstam.co.in,,,,,True,False,False
nasscom,Delta Technology & Management Services Pvt Ltd,Hyderabad,http://www.deltaintech.com,deltaintech.com,,,,,True,False,False
nasscom,Esko-Graphics India Pvt Ltd,Bengaluru,http://www.esko.com,esko.com,,,,,True,False,False
nasscom,Aviva Global Services (A div. Of A G S Customer Services (India) Pvt Ltd),Pune,http://www.aviva.com,aviva.com,,,,,True,False,False
nasscom,RealPage India Pvt Ltd,Hyderabad,http://www.realpage.com,realpage.com,,,,,True,False,False
nasscom,Aeren IT Solutions Pvt Ltd,Chandigarh(CH),http://www.acrenoutsourcing.com,acrenoutsourcing.com,,,,,True,False,False
nasscom,Aabasoft Technologies (India) Private Limited,Kochi,http://www.aabasoft.com,aabasoft.com,,,,,True,False,False
nasscom,Rockwell Collins India Enterprises Pvt Ltd,Hyderabad,http://www.rockwellcollins.com,rockwellcollins.com,,,,,True,False,False
nasscom,mokSa Technologies India Pvt Ltd,Gurugram,http://www.moksatechnologies.com,moksatechnologies.com,,,,,True,False,False
nasscom,Anant Softtech Pvt Ltd,Ahmedabad,http://www.anantsoftech.com,anantsoftech.com,,,,,True,False,False
nasscom,Yokogawa Technology Solutions India Private Limited,Bengaluru,http://www.yokogawa.com,yokogawa.com,,,,,True,False,False
nasscom,Escrownxt Services Private Limited,Chennai,http://www.escrowtech.in,escrowtech.in,,,,,True,False,False
nasscom,Intec Infra-Technologies Pvt Ltd,Gurugram,http://www.intecinfocom.com,intecinfocom.com,,,,,True,False,False
nasscom,4i Apps Solutions Pvt Ltd,Chennai,http://www.4iapps.com,4iapps.com,,,,,True,False,False
nasscom,Cognet HR Solutions Pvt Ltd,Chennai,http://www.cognethro.com,cognethro.com,,,,,True,False,False
nasscom,Lexington Soft Pvt Ltd,Chennai,http://www.lexingtonsoft.com,lexingtonsoft.com,,,,,True,False,False
nasscom,Hansa Customer Equity Pvt Ltd,Mumbai,http://www.cequitysolutions.com,cequitysolutions.com,,,,,True,False,False
nasscom,Medsynaptic Pvt Ltd,Pune,http://www.medsynaptic.com,medsynaptic.com,,,,,True,False,False
nasscom,Wipfli India LLP,Bengaluru,http://www.spiderlogic.com,spiderlogic.com,,,,,True,False,False
nasscom,Ozonetel Communications Private Limited,Hyderabad,http://www.ozonetel.com,ozonetel.com,,,,,True,False,False
nasscom,Sankalp Computer & Systems Pvt Ltd,Pune,http://www.sankalptech.com,sankalptech.com,,,,,True,False,False
nasscom,Lumen IT India Private Limited,Bengaluru,http://www.lumen.com,lumen.com,,,,,True,False,False
nasscom,KRG Technologies India Private Limited,Chennai,https://www.krgtech.com,krgtech.com,,,,,True,False,False
nasscom,TEKsystems Global Services Private Limited,Hyderabad,http://www.teksystems.com,teksystems.com,,,,,True,False,False
nasscom,TA Netgables Pvt Ltd,Noida,http://www.saralweb.com,saralweb.com,,,,,True,False,False
nasscom,PDS Infotech Pvt Ltd,Kolkata,http://www.pdsinfotech.com,pdsinfotech.com,,,,,True,False,False
nasscom,Satyam Venture Engineering Services Pvt Ltd,Secunderabad,http://www.satyamventure.com,satyamventure.com,,,,,True,False,False
nasscom,SAS Institute (India) Pvt Ltd,Mumbai,http://www.sas.com,sas.com,,,,,True,False,False
nasscom,Innodata India Pvt Ltd,Noida,http://www.innodata.com,innodata.com,,,,,True,False,False
nasscom,Pennywise Solutions Pvt Ltd,Hyderabad,http://www.pennywisesolutions.com,pennywisesolutions.com,,,,,True,False,False
nasscom,Velocity Software Solutions Pvt Ltd,Noida,http://www.velsof.com,velsof.com,,,,,True,False,False
nasscom,BC Management Services Pvt Ltd,Noida,http://www.britishcouncil.org,britishcouncil.org,,,,,True,False,False
nasscom,Concentrix Daksh Services India Private Limited,Gurugram,http://www.concentrix.com,concentrix.com,,,,,True,False,False
nasscom,Virtual Employee Pvt Ltd,Noida,http://www.virtualemployee.com,virtualemployee.com,,,,,True,False,False
nasscom,Equinox Software And Services Pvt Ltd,Pune,http://www.equinoxweb.co.in,equinoxweb.co.in,,,,,True,False,False
nasscom,Kronos Solutions India Pvt Ltd,Noida,http://www.kronos.com,kronos.com,,,,,True,False,False
nasscom,Winsoft Technologies India Pvt Ltd,Mumbai,http://www.winsoftech.com,winsoftech.com,,,,,True,False,False
nasscom,Electronic Arts Games (India) Pvt Ltd,Hyderabad,http://www.ea.com,ea.com,,,,,True,False,False
nasscom,QX Global Services Private Limited,Ahmedabad,http://www.qxltd.com,qxltd.com,,,,,True,False,False
nasscom,Suyog Computech Pvt Ltd,Bhubaneswar,http://www.suyogindia.com,suyogindia.com,,,,,True,False,False
nasscom,METRO Global Solution Center Private Limited,Pune,http://www.metroservicespune.com,metroservicespune.com,,,,,True,False,False
nasscom,Shell Business Service Centre (A div. of Shell India Markets Pvt Ltd),Chennai,http://www.shell.com,shell.com,,,,,True,False,False
nasscom,Congruent Info-Tech Pvt Ltd,Chennai,http://www.congruentindia.com,congruentindia.com,,,,,True,False,False
nasscom,Goldman Sachs Services Pvt Ltd,Bengaluru,http://www.gs.com,gs.com,,,,,True,False,False
nasscom,Surya Software Systems Pvt Ltd,Bengaluru,http://www.surya-soft.com,surya-soft.com,,,,,True,False,False
nasscom,Seventhsense Technologies Pvt Ltd,Chennai,http://www.7stl.com,7stl.com,,,,,True,False,False
nasscom,BlackRock Services India Pvt Ltd,Gurugram,http://www.blackrock.co.in,blackrock.co.in,,,,,True,False,False
nasscom,Krib Information Services Private Limited,Noida,http://www.kribindia.com,kribindia.com,,,,,True,False,False
nasscom,Xybion India Pvt Ltd,Chennai,http://www.xybion.com,xybion.com,,,,,True,False,False
nasscom,Phykon Solutions Pvt Ltd,Thiruvananthapuram,http://www.phykon.com,phykon.com,,,,,True,False,False
nasscom,Sapience Analytics Pvt Ltd,Pune,http://www.sapience.net,sapience.net,,,,,True,False,False
nasscom,Cyret Technologies India Pvt Ltd,Pune,http://www.cyret.com,cyret.com,,,,,True,False,False
nasscom,Open Text Technologies India Pvt Ltd,Belgaum,http://www.opentext.com,opentext.com,,,,,True,False,False
nasscom,Gartner India Research & Advisory Services Private Limited,Gurugram,https://www.gartner.com/,gartner.com,,,,,True,False,False
nasscom,Winsar Infosoft Pvt Ltd,Chennai,http://www.winsarinfo.com,winsarinfo.com,,,,,True,False,False
nasscom,Target Corporation India Pvt Ltd,Bengaluru,http://www.target.com/india,target.com,,,,,True,False,False
nasscom,Sports Mechanics India Pvt Ltd,Chennai,http://www.sportsmechanics.in,sportsmechanics.in,,,,,True,False,False
nasscom,Mouri Tech Limited,Hyderabad,http://www.mouritech.com,mouritech.com,,,,,True,False,False
nasscom,Got Softwares Pvt Ltd,Chennai,http://www.gotsoftwares.com,gotsoftwares.com,,,,,True,False,False
nasscom,Towards Vision Technologies Limited,Gurugram,http://www.tvtworld.com,tvtworld.com,,,,,True,False,False
nasscom,Prohance India Private Limited,Bengaluru,https://www.prohance.net/,prohance.net,,,,,True,False,False
nasscom,Signalchip Innovations Pvt Ltd,Bengaluru,http://www.signalchip.com,signalchip.com,,,,,True,False,False
nasscom,Solartis Technology Services Pvt Ltd,Chennai,http://www.solartis.com,solartis.com,,,resolved:751,751,False,True,False
nasscom,Triple A Solutions Pvt Ltd,Kolkata,http://www.tripleasolutions.com,tripleasolutions.com,,,,,True,False,False
nasscom,Ittiam Systems Pvt Ltd,Bengaluru,http://www.ittiam.com,ittiam.com,,,,,True,False,False
nasscom,Evoke Technologies Pvt Ltd,Hyderabad,http://www.evoketechnologies.com,evoketechnologies.com,,,,,True,False,False
nasscom,Fusion CX Private Limited,Kolkata,http://www.xplore-tech.com,xplore-tech.com,,,,,True,False,False
nasscom,We Win Limited,Bhopal,http://www.surevin.com,surevin.com,,,,,True,False,False
nasscom,Bravura Solutions India LLP,Gurugram,http://www.bravurasolutions.com,bravurasolutions.com,,,,,True,False,False
nasscom,Novo Nordisk Service Center India Pvt Ltd,Bengaluru,http://www.novonordisk.com,novonordisk.com,,,,,True,False,False
nasscom,General Mills India Pvt Ltd,Mumbai,http://www.generalmills.com,generalmills.com,,,,,True,False,False
nasscom,OneGlobe Systems LLP,Chennai,http://www.oneglobesystems.com,oneglobesystems.com,,,,,True,False,False
nasscom,Invensis Technologies Pvt Ltd,Bengaluru,http://www.invensis.net,invensis.net,,,,,True,False,False
nasscom,Circular Edge Solution Private Limited,Chennai,http://www.circularedge.com,circularedge.com,,,,,True,False,False
nasscom,Indium Software (India) Private Limited,Chennai,http:// www.indium.tech, www.indium.tech,,,,,True,False,False
nasscom,Techindia Infoway Pvt Ltd,Chennai,http://www.techindia.com,techindia.com,,,,,True,False,False
nasscom,uKnowva (Convergence IT Services Pvt Ltd),Mumbai,http://www.convergenceservices.in,convergenceservices.in,,,,,True,False,False
nasscom,TransForm Solutions Private Limited,Surat,http://www.transformsolution.com,transformsolution.com,,,,,True,False,False
nasscom,Litmus7 Systems Consulting Private Limited,Ernakulam,http://www.litmus7.com,litmus7.com,,,,,True,False,False
nasscom,Softude Infotech Private Limited,Indore,http://www.systematixinfotech.com,systematixinfotech.com,,,,,True,False,False
nasscom,Barclays Global Service Centre Private Limited,Pune,http://www.barclays.com,barclays.com,,,,,True,False,False
nasscom,Trutech Webs Pvt Ltd,Mumbai,http://www.trutechwebs.com,trutechwebs.com,,,,,True,False,False
nasscom,Trikaal Tech Enterprises Pvt Ltd,Chennai,http://www.trikaaltech.com,trikaaltech.com,,,,,True,False,False
nasscom,L&T Technology Services Ltd,Mumbai,https://www.ltts.com,ltts.com,,,,,True,False,False
nasscom,ASDintech Services Pvt Ltd,Noida,http://www.asdintech.com,asdintech.com,,,,,True,False,False
nasscom,Precision Infomatic (Madras) Pvt Ltd,Chennai,http://www.precisionit.co.in,precisionit.co.in,,,,,True,False,False
nasscom,Navigators Software Pvt Ltd,Kolkata,http://www.navsoft.in,navsoft.in,,,,,True,False,False
nasscom,Zoho Corporation Pvt Ltd,Kanchipuram,http://www.zohocorp.com,zohocorp.com,,,,,True,False,False
nasscom,Kvaliteta Systems and Solutions Pvt Ltd,Thiruvananthapuram,http://www.kvaliteta.in,kvaliteta.in,,,,,True,False,False
nasscom,Datavail Infotech Pvt Ltd,Mumbai,http://www.datavail.com,datavail.com,,,,,True,False,False
nasscom,ITSYS Solutions Pvt Ltd,Noida,http://www.itsyssolutions.com,itsyssolutions.com,,,,,True,False,False
nasscom,Fission Computer Labs Pvt Ltd,Hyderabad,http://www.fissionlabs.in,fissionlabs.in,,,,,True,False,False
nasscom,Skilrock Technologies Pvt Ltd,Gurugram,http://www.skilrock.com,skilrock.com,,,,,True,False,False
nasscom,Kaar Technologies India Pvt Ltd,Chennai,http://www.kaartech.com,kaartech.com,,,,,True,False,False
nasscom,Noventiq Global AI Solutions Private Limited,Bengaluru,http://www.g7cr.com,g7cr.com,,,,,True,False,False
nasscom,Axtria India Pvt Ltd,Gurugram,http://www.axtria.com,axtria.com,,,,,True,False,False
nasscom,Karneet Enterprises (India) Pvt Ltd,Bengaluru,http://www.mallinathgroup.com,mallinathgroup.com,,,,,True,False,False
nasscom,Shalom Info Tech Pvt Ltd,Trichy,http://www.shalominfotech.com,shalominfotech.com,,,,,True,False,False
nasscom,Ahana Systems and Solutions Pvt Ltd,Bengaluru,http://www.ahana.co.in,ahana.co.in,,,,,True,False,False
nasscom,Carrier Technologies India Limited,Hyderabad,http://www.utc.com,utc.com,,,,,True,False,False
nasscom,Klio Tech LLP,Chennai,http://www.kliotech.com,kliotech.com,,,,,True,False,False
nasscom,CMA CGM Global Business Services (India) Private Limited,Chennai,http://www.cma-cgm.com,cma-cgm.com,,,,,True,False,False
nasscom,Lifeline Systech Solutions Pvt Ltd,Pune,http://www.lifeline-sys.com/,lifeline-sys.com,,,,,True,False,False
nasscom,Epicenter Technologies Pvt Ltd,Mumbai,http://epicentertechnology.com,epicentertechnology.com,,,,,True,False,False
nasscom,Zuora India Private Limited,Chennai,http://www.zuora.com,zuora.com,,,,,True,False,False
